ALPHA_CODE,EQUITY_NAME,YEAR,WEEK,ACTUAL_CLOSE,ACTUAL_VOLUME,MARKET_CAP,DIV_YIELD,PE_RATIO,EQUITY_STATUS
AFE,A E C I LTD ORD,2012,44,1475," 150,649 "," 2,281,335,491 ",3.9322,12.0901,C
AFE,A E C I LTD ORD,2012,45,1600," 182,703 "," 2,474,669,008 ",3.625,13.1147,C
AFE,A E C I LTD ORD,2012,46,1700," 79,250 "," 2,629,335,821 ",3.4117,13.9344,C
AFE,A E C I LTD ORD,2012,47,1700," 133,268 "," 2,629,335,821 ",3.4117,13.9344,C
AFE,A E C I LTD ORD,2012,48,1700," 9,959 "," 2,629,335,821 ",3.4117,13.9344,C
AFE,A E C I LTD ORD,2012,49,1725," 41,772 "," 2,668,002,524 ",3.3623,14.1393,C
AFE,A E C I LTD ORD,2012,50,1750," 27,500 "," 2,706,669,227 ",3.3142,14.3442,C
AFE,A E C I LTD ORD,2012,51,1750," 21,185 "," 2,706,669,227 ",3.3142,14.3442,C
AFE,A E C I LTD ORD,2012,52,1750," 10,255 "," 2,706,669,227 ",3.3142,14.3442,C
ABA,ABACUS IND HLDGS LTD ORD,2012,1,13," 15,000 "," 11,409,154 ",0,0,T
ABA,ABACUS IND HLDGS LTD ORD,2012,2,13," 17,978 "," 11,409,154 ",0,0,T
ABA,ABACUS IND HLDGS LTD ORD,2012,3,13, -   ," 11,409,154 ",0,0,T
ABA,ABACUS IND HLDGS LTD ORD,2012,4,13," 46,610 "," 11,409,154 ",0,0,T
ABA,ABACUS IND HLDGS LTD ORD,2012,5,13, -   ," 11,409,154 ",0,0,T
ABA,ABACUS IND HLDGS LTD ORD,2012,6,11," 18,600 "," 9,653,900 ",0,0,T
ABA,ABACUS IND HLDGS LTD ORD,2012,7,11," 34,043 "," 9,653,900 ",0,0,T
ABA,ABACUS IND HLDGS LTD ORD,2012,8,12," 44,667 "," 10,531,527 ",0,0,T
ABA,ABACUS IND HLDGS LTD ORD,2012,9,12, -   ," 10,531,527 ",0,0,T
ABA,ABACUS IND HLDGS LTD ORD,2012,10,12," 10,018 "," 10,531,527 ",0,0,T
ABA,ABACUS IND HLDGS LTD ORD,2012,11,13," 10,000 "," 11,409,154 ",0,0,T
ABA,ABACUS IND HLDGS LTD ORD,2012,12,12," 5,969 "," 10,531,527 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,1,90, -   ," 15,975,000 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,2,105," 3,345 "," 18,637,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,3,105, -   ," 18,637,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,4,95, -   ," 16,862,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,5,95, -   ," 16,862,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,6,95, -   ," 16,862,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,7,95, -   ," 16,862,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,8,95, -   ," 16,862,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,9,95, -   ," 16,862,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,10,95, -   ," 16,862,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,11,95,500," 16,862,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,12,95, -   ," 16,862,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,13,85,330," 15,087,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,14,85, -   ," 15,087,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,15,85, -   ," 15,087,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,16,75," 4,787 "," 13,312,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,17,70," 3,700 "," 12,425,000 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,18,85," 12,810 "," 15,087,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,19,85,430," 15,087,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,20,85,431," 15,087,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,21,85," 9,595 "," 15,087,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,22,85," 9,590 "," 15,087,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,23,85," 4,190 "," 15,087,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,24,85," 4,075 "," 15,087,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,25,85," 2,765 "," 15,087,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,26,80," 2,535 "," 14,200,000 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,27,75, -   ," 13,312,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,28,85," 4,895 "," 15,087,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,29,85," 3,680 "," 15,087,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,30,85," 6,300 "," 15,087,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,31,85," 22,579 "," 15,087,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,32,85," 7,300 "," 15,087,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,33,85," 4,041 "," 15,087,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,34,90," 1,150 "," 15,975,000 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,35,90,150," 15,975,000 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,36,85," 22,281 "," 15,087,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,37,85," 7,250 "," 15,087,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,38,75," 387,269 "," 13,312,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,39,75,750," 13,312,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,40,75," 8,188 "," 13,312,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,41,65," 10,394 "," 11,537,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,42,65, -   ," 11,537,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,43,65,580," 11,537,500 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,44,70," 2,231 "," 12,425,000 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,45,70,300," 12,425,000 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,46,70," 7,521 "," 12,425,000 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,47,70," 17,465 "," 12,425,000 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,48,70, -   ," 12,425,000 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,49,70," 3,000 "," 12,425,000 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,50,70," 9,031 "," 12,425,000 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,51,70, -   ," 12,425,000 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2012,52,70, -   ," 12,425,000 ",0,0,T
ABR,ABERDARE CABLES AFR ORD,2012,1,2300,300," 336,029,517 ",5.8043,8.6303,T
ABR,ABERDARE CABLES AFR ORD,2012,2,2400," 1,300 "," 350,639,496 ",5.5625,9.0056,T
ABR,ABERDARE CABLES AFR ORD,2012,3,2350, -   ," 343,642,356 ",5.6808,8.818,T
ABR,ABERDARE CABLES AFR ORD,2012,4,2275," 1,000 "," 332,675,047 ",5.8681,8.5365,T
ABR,ABERDARE CABLES AFR ORD,2012,5,2350," 1,429 "," 343,642,356 ",5.6808,8.818,T
ABR,ABERDARE CABLES AFR ORD,2012,6,2400," 49,400 "," 350,953,896 ",5.5625,9.0056,T
ABR,ABERDARE CABLES AFR ORD,2012,7,2400, -   ," 350,953,896 ",5.5625,9.0056,T
ABR,ABERDARE CABLES AFR ORD,2012,8,2400," 5,937 "," 350,953,896 ",5.5625,9.0056,T
ABS,ABS HOLDINGS LTD,2012,1,68," 45,000 "," 16,519,172 ",7.647,5.6666,T
ABS,ABS HOLDINGS LTD,2012,2,68," 25,200 "," 16,519,172 ",7.647,5.6666,T
ABS,ABS HOLDINGS LTD,2012,3,80," 16,600 "," 19,434,320 ",6.5,6.6666,T
ABS,ABS HOLDINGS LTD,2012,4,110," 40,500 "," 26,722,190 ",4.7272,9.1666,T
ABS,ABS HOLDINGS LTD,2012,5,100," 49,100 "," 24,292,900 ",5.2,8.3333,T
ABS,ABS HOLDINGS LTD,2012,6,105," 41,500 "," 25,507,545 ",4.9523,8.75,T
ABS,ABS HOLDINGS LTD,2012,7,105," 58,900 "," 25,507,545 ",4.9523,8.75,T
ABS,ABS HOLDINGS LTD,2012,8,105," 92,600 "," 25,507,545 ",4.9523,8.75,T
ABS,ABS HOLDINGS LTD,2012,9,100," 18,300 "," 24,292,900 ",5.2,8.3333,T
ABS,ABS HOLDINGS LTD,2012,10,100," 12,800 "," 24,292,900 ",5.2,8.3333,T
ABS,ABS HOLDINGS LTD,2012,11,100," 28,800 "," 24,292,900 ",5.2,8.3333,T
ABS,ABS HOLDINGS LTD,2012,12,90," 13,900 "," 21,863,610 ",5.7777,7.5,T
ABS,ABS HOLDINGS LTD,2012,13,95," 48,400 "," 23,078,255 ",5.4736,7.9166,T
ABS,ABS HOLDINGS LTD,2012,14,95," 2,500 "," 23,078,255 ",5.4736,7.9166,T
ABS,ABS HOLDINGS LTD,2012,15,95," 1,000 "," 23,078,255 ",5.4736,7.9166,T
ABS,ABS HOLDINGS LTD,2012,16,100," 142,600 "," 24,292,900 ",5.2,8.3333,T
ABS,ABS HOLDINGS LTD,2012,17,100," 34,811 "," 24,292,900 ",5.2,8.3333,T
ABS,ABS HOLDINGS LTD,2012,18,105," 118,400 "," 25,507,545 ",4.9523,8.2677,T
ABS,ABS HOLDINGS LTD,2012,19,100," 1,397,200 "," 24,292,900 ",5.2,7.874,T
ABS,ABS HOLDINGS LTD,2012,20,100, -   ," 24,292,900 ",5.2,7.874,T
ABS,ABS HOLDINGS LTD,2012,21,90," 22,900 "," 21,863,610 ",5.7777,7.0866,T
ABS,ABS HOLDINGS LTD,2012,22,90," 20,000 "," 21,863,610 ",5.7777,7.0866,T
ABS,ABS HOLDINGS LTD,2012,23,90," 15,700 "," 21,863,610 ",5.7777,7.0866,T
ABS,ABS HOLDINGS LTD,2012,24,100," 40,600 "," 24,292,900 ",5.2,7.874,T
ABS,ABS HOLDINGS LTD,2012,25,115," 105,000 "," 27,936,835 ",4.5217,9.0551,T
ABS,ABS HOLDINGS LTD,2012,26,120," 56,400 "," 29,151,480 ",4.3333,9.4488,T
ABS,ABS HOLDINGS LTD,2012,27,120," 3,550 "," 29,151,480 ",4.3333,9.4488,T
ABS,ABS HOLDINGS LTD,2012,28,125," 50,000 "," 30,366,125 ",4.16,9.8425,T
ABS,ABS HOLDINGS LTD,2012,29,115," 29,400 "," 27,936,835 ",4.5217,9.0551,T
ABS,ABS HOLDINGS LTD,2012,30,115," 33,900 "," 27,936,835 ",4.5217,9.0551,T
ABS,ABS HOLDINGS LTD,2012,31,130," 51,100 "," 31,580,770 ",4,10.2362,T
ABS,ABS HOLDINGS LTD,2012,32,115," 23,570 "," 27,936,835 ",4.5217,9.0551,T
ABS,ABS HOLDINGS LTD,2012,33,112," 121,000 "," 27,208,048 ",4.6428,8.8188,T
ABS,ABS HOLDINGS LTD,2012,34,110," 2,700 "," 26,722,190 ",4.7272,8.6614,T
ABS,ABS HOLDINGS LTD,2012,35,110," 7,000 "," 26,722,190 ",4.7272,8.6614,T
ABS,ABS HOLDINGS LTD,2012,36,125," 107,500 "," 30,366,125 ",4.16,9.8425,T
ABS,ABS HOLDINGS LTD,2012,37,120," 74,450 "," 29,151,480 ",4.3333,9.4488,T
ABS,ABS HOLDINGS LTD,2012,38,113," 69,000 "," 27,450,977 ",4.6017,8.8976,T
ABS,ABS HOLDINGS LTD,2012,39,113," 859,750 "," 27,450,977 ",4.6017,8.8976,T
ABS,ABS HOLDINGS LTD,2012,40,115," 43,300 "," 27,936,835 ",4.5217,9.0551,T
ABS,ABS HOLDINGS LTD,2012,41,115," 17,300 "," 27,936,835 ",4.5217,9.0551,T
ABS,ABS HOLDINGS LTD,2012,42,115," 69,700 "," 27,936,835 ",4.5217,9.0551,T
ABS,ABS HOLDINGS LTD,2012,43,115," 55,100 "," 27,936,835 ",5.2173,8.3333,T
ABS,ABS HOLDINGS LTD,2012,44,130," 72,100 "," 31,580,770 ",4.6153,9.4202,T
ABS,ABS HOLDINGS LTD,2012,45,130," 38,300 "," 31,580,770 ",4.6153,9.4202,T
ABS,ABS HOLDINGS LTD,2012,46,115," 72,600 "," 28,488,835 ",5.2173,8.3333,T
ABS,ABS HOLDINGS LTD,2012,47,120," 28,500 "," 29,727,480 ",5,8.6956,T
ABS,ABS HOLDINGS LTD,2012,48,120," 6,100 "," 29,727,480 ",5,8.6956,T
ABS,ABS HOLDINGS LTD,2012,49,125," 15,800 "," 30,966,125 ",4.8,9.0579,T
ABS,ABS HOLDINGS LTD,2012,50,120," 12,100 "," 59,454,960 ",5,8.6956,T
ABS,ABS HOLDINGS LTD,2012,51,120," 86,900 "," 59,454,960 ",5,8.6956,T
ABS,ABS HOLDINGS LTD,2012,52,120," 101,600 "," 59,454,960 ",5,8.6956,T
ASA,ABSA GROUP LIMITED,2012,1,855," 422,219 "," 4,839,995,431 ",4.7953,7.4934,C
ASA,ABSA GROUP LIMITED,2012,2,910," 306,246 "," 5,151,340,166 ",4.5054,7.9754,C
ASA,ABSA GROUP LIMITED,2012,3,875," 400,730 "," 4,953,211,698 ",4.6857,7.6687,C
ASA,ABSA GROUP LIMITED,2012,4,880," 353,884 "," 4,981,515,765 ",4.659,7.7125,C
ASA,ABSA GROUP LIMITED,2012,5,975," 596,856 "," 5,519,293,035 ",4.2051,8.5451,C
ASA,ABSA GROUP LIMITED,2012,6,970," 537,841 "," 5,490,988,968 ",4.2268,8.5013,C
ASA,ABSA GROUP LIMITED,2012,7,960," 529,865 "," 5,434,380,835 ",4.2708,8.4136,C
ASA,ABSA GROUP LIMITED,2012,8,900," 515,395 "," 5,094,732,033 ",4.5555,7.8878,C
ASA,ABSA GROUP LIMITED,2012,9,865," 1,918,238 "," 4,896,603,565 ",4.7398,7.581,C
ASA,ABSA GROUP LIMITED,2012,10,900," 364,304 "," 5,094,732,033 ",4.5555,7.8878,C
ASA,ABSA GROUP LIMITED,2012,11,900," 501,147 "," 5,094,732,033 ",4.5555,7.8878,C
ASA,ABSA GROUP LIMITED,2012,12,890," 1,146,078 "," 5,038,123,899 ",4.6067,7.8001,C
ASA,ABSA GROUP LIMITED,2012,13,850," 1,041,529 "," 4,811,691,364 ",4.8235,7.4496,C
ASA,ABSA GROUP LIMITED,2012,14,825," 328,701 "," 4,670,171,030 ",4.9696,7.2304,C
ASA,ABSA GROUP LIMITED,2012,15,840," 246,224 "," 4,755,083,230 ",4.8809,7.3619,C
ASA,ABSA GROUP LIMITED,2012,16,900," 1,141,998 "," 5,094,732,033 ",4.5555,7.8878,C
ASA,ABSA GROUP LIMITED,2012,17,850," 398,213 "," 4,811,691,364 ",4.8235,7.4496,C
ASA,ABSA GROUP LIMITED,2012,18,880," 1,134,946 "," 4,981,515,765 ",4.659,7.7125,C
ASA,ABSA GROUP LIMITED,2012,19,870," 826,263 "," 4,924,907,631 ",4.7126,7.6248,C
ASA,ABSA GROUP LIMITED,2012,20,900," 538,585 "," 5,094,732,033 ",4.5555,7.8878,C
ASA,ABSA GROUP LIMITED,2012,21,955," 827,820 "," 5,406,076,768 ",4.2931,8.3698,C
ASA,ABSA GROUP LIMITED,2012,22,945," 227,423 "," 5,349,468,634 ",4.3386,8.2822,C
ASA,ABSA GROUP LIMITED,2012,23,930," 665,615 "," 5,264,556,434 ",4.6774,7.8647,C
ASA,ABSA GROUP LIMITED,2012,24,945," 662,841 "," 5,349,468,634 ",4.6031,7.9916,C
ASA,ABSA GROUP LIMITED,2012,25,945," 1,095,860 "," 5,349,468,634 ",4.6031,7.9916,C
ASA,ABSA GROUP LIMITED,2012,26,925," 1,193,595 "," 5,236,252,367 ",4.7027,7.8224,C
ASA,ABSA GROUP LIMITED,2012,27,945," 663,487 "," 5,349,468,634 ",4.6031,7.9916,C
ASA,ABSA GROUP LIMITED,2012,28,1010," 1,934,982 "," 5,717,421,503 ",4.3069,8.5412,C
ASA,ABSA GROUP LIMITED,2012,29,1000," 1,451,175 "," 5,660,813,370 ",4.35,8.4567,C
ASA,ABSA GROUP LIMITED,2012,30,1030," 849,819 "," 5,830,637,771 ",4.2233,8.7104,C
ASA,ABSA GROUP LIMITED,2012,31,980," 860,180 "," 5,547,597,102 ",4.4387,8.2875,C
ASA,ABSA GROUP LIMITED,2012,32,995," 1,578,080 "," 5,632,509,303 ",4.3718,8.4144,C
ASA,ABSA GROUP LIMITED,2012,33,995," 375,052 "," 5,632,509,303 ",4.3718,8.4144,C
ASA,ABSA GROUP LIMITED,2012,34,990," 552,740 "," 5,604,205,236 ",4.3939,8.3721,C
ASA,ABSA GROUP LIMITED,2012,35,975," 787,182 "," 5,519,293,035 ",4.4615,8.2453,C
ASA,ABSA GROUP LIMITED,2012,36,925," 494,665 "," 5,236,252,367 ",4.7027,7.8224,C
ASA,ABSA GROUP LIMITED,2012,37,875," 306,213 "," 4,953,211,698 ",4.9714,7.3996,C
ASA,ABSA GROUP LIMITED,2012,38,850," 828,306 "," 4,811,691,364 ",5.1176,7.1882,C
ASA,ABSA GROUP LIMITED,2012,39,910," 3,700,155 "," 5,151,340,166 ",4.7802,7.6956,C
ASA,ABSA GROUP LIMITED,2012,40,925," 965,963 "," 5,236,252,367 ",4.7027,7.8224,C
ASA,ABSA GROUP LIMITED,2012,41,950," 1,357,151 "," 5,377,772,701 ",4.5789,8.0338,C
ASA,ABSA GROUP LIMITED,2012,42,910," 754,222 "," 5,151,340,166 ",4.7802,7.6956,C
ASA,ABSA GROUP LIMITED,2012,43,900," 315,918 "," 5,094,732,033 ",4.8333,7.611,C
ASA,ABSA GROUP LIMITED,2012,44,900," 1,123,193 "," 5,094,732,033 ",4.8333,7.611,C
ASA,ABSA GROUP LIMITED,2012,45,900," 1,187,519 "," 5,094,732,033 ",4.8333,7.611,C
ASA,ABSA GROUP LIMITED,2012,46,920," 1,122,956 "," 5,207,948,300 ",4.7282,7.7801,C
ASA,ABSA GROUP LIMITED,2012,47,900," 1,048,446 "," 5,094,732,033 ",4.8333,7.611,C
ASA,ABSA GROUP LIMITED,2012,48,820," 1,593,373 "," 4,641,866,963 ",5.3048,6.8135,C
ASA,ABSA GROUP LIMITED,2012,49,760," 1,345,890 "," 4,302,218,161 ",5.7236,6.3149,C
ASA,ABSA GROUP LIMITED,2012,50,810," 1,185,756 "," 4,585,258,829 ",5.3703,6.7304,C
ASA,ABSA GROUP LIMITED,2012,51,825," 872,408 "," 4,670,171,030 ",5.2727,6.855,C
ASA,ABSA GROUP LIMITED,2012,52,885," 1,640,896 "," 5,009,819,832 ",4.9152,7.3536,C
ADC,ADCOCK-INGRAM LTD ORD,2012,1,7000, -   ," 1,924,219,500 ",1.5,25.0896,T
ADC,ADCOCK-INGRAM LTD ORD,2012,2,7200, -   ," 1,979,197,200 ",1.4583,25.8064,T
ADC,ADCOCK-INGRAM LTD ORD,2012,3,8000," 2,500 "," 2,199,108,000 ",1.3125,28.6738,T
ADC,ADCOCK-INGRAM LTD ORD,2012,4,8000," 15,100 "," 2,199,108,000 ",1.3125,28.6738,T
ADC,ADCOCK-INGRAM LTD ORD,2012,5,8000," 5,100 "," 2,200,932,000 ",1.3125,28.6738,T
ADC,ADCOCK-INGRAM LTD ORD,2012,6,8100," 12,200 "," 2,228,443,650 ",1.2962,29.0322,T
ADC,ADCOCK-INGRAM LTD ORD,2012,7,8100," 3,000 "," 2,228,443,650 ",1.2962,29.0322,T
ADC,ADCOCK-INGRAM LTD ORD,2012,8,8100, -   ," 2,229,115,950 ",1.2962,29.0322,T
ADC,ADCOCK-INGRAM LTD ORD,2012,9,8100," 10,800 "," 2,229,115,950 ",1.2962,29.0322,T
ADC,ADCOCK-INGRAM LTD ORD,2012,10,8100, -   ," 2,229,115,950 ",1.2962,29.0322,T
ADC,ADCOCK-INGRAM LTD ORD,2012,11,8300, -   ," 2,284,155,850 ",1.265,29.7491,T
ADC,ADCOCK-INGRAM LTD ORD,2012,12,8400," 4,300 "," 2,311,675,800 ",1.25,30.1075,T
ADC,ADCOCK-INGRAM LTD ORD,2012,13,8400, -   ," 2,311,675,800 ",1.25,30.1075,T
ADC,ADCOCK-INGRAM LTD ORD,2012,14,8200, -   ," 2,256,635,900 ",1.2804,29.3906,T
ADC,ADCOCK-INGRAM LTD ORD,2012,15,8200, -   ," 2,256,635,900 ",1.2804,29.3906,T
ADC,ADCOCK-INGRAM LTD ORD,2012,16,8200," 5,100 "," 2,256,635,900 ",1.2804,29.3906,T
ADC,ADCOCK-INGRAM LTD ORD,2012,17,8800," 11,000 "," 2,421,755,600 ",1.2954,27.4143,T
ADC,ADCOCK-INGRAM LTD ORD,2012,18,8825," 1,310 "," 2,428,635,587 ",1.2917,27.4922,T
ADC,ADCOCK-INGRAM LTD ORD,2012,19,8800,300," 2,421,755,600 ",1.2954,27.4143,T
ADC,ADCOCK-INGRAM LTD ORD,2012,20,9000," 35,400 "," 2,476,795,500 ",1.2666,28.0373,T
ADC,ADCOCK-INGRAM LTD ORD,2012,21,9000,900," 2,476,795,500 ",1.2666,28.0373,T
ADC,ADCOCK-INGRAM LTD ORD,2012,22,9000,500," 2,476,795,500 ",1.2666,28.0373,T
ADC,ADCOCK-INGRAM LTD ORD,2012,23,8900,600," 2,449,275,550 ",1.2808,27.7258,T
ADC,ADCOCK-INGRAM LTD ORD,2012,24,9000," 1,200 "," 2,476,795,500 ",1.2666,28.0373,T
ADC,ADCOCK-INGRAM LTD ORD,2012,25,8900," 14,000 "," 2,449,275,550 ",1.2808,27.7258,T
ADC,ADCOCK-INGRAM LTD ORD,2012,26,8800," 5,000 "," 2,421,755,600 ",1.2954,27.4143,T
ADC,ADCOCK-INGRAM LTD ORD,2012,27,8800,100," 2,421,755,600 ",1.2954,27.4143,T
ADC,ADCOCK-INGRAM LTD ORD,2012,28,8700," 1,100 "," 2,394,235,650 ",1.3103,27.1028,T
ADC,ADCOCK-INGRAM LTD ORD,2012,29,8700,100," 2,394,235,650 ",1.3103,27.1028,T
ADC,ADCOCK-INGRAM LTD ORD,2012,30,8500," 2,900 "," 2,340,895,750 ",1.3411,26.4797,T
