ALPHA_CODE,EQUITY_NAME,YEAR,WEEK,ACTUAL_CLOSE,ACTUAL_VOLUME,MARKET_CAP,DIV_YIELD,PE_RATIO,EQUITY_STATUS
ABA,ABACUS IND HLDGS LTD ORD,2010,38,20," 17,900 "," 493,643,960 ",0,0,T
ABA,ABACUS IND HLDGS LTD ORD,2010,39,20, -   ," 493,643,960 ",0,0,T
ABA,ABACUS IND HLDGS LTD ORD,2010,40,20, -   ," 493,643,960 ",0,0,T
ABA,ABACUS IND HLDGS LTD ORD,2010,41,20," 14,050 "," 493,643,960 ",0,0,T
ABA,ABACUS IND HLDGS LTD ORD,2010,42,20," 62,200 "," 493,643,960 ",0,0,T
ABA,ABACUS IND HLDGS LTD ORD,2010,43,20," 1,000 "," 493,643,960 ",0,0,T
ABA,ABACUS IND HLDGS LTD ORD,2010,44,25," 9,708 "," 617,054,950 ",0,0,T
ABA,ABACUS IND HLDGS LTD ORD,2010,45,25," 12,900 "," 617,054,950 ",0,0,T
ABA,ABACUS IND HLDGS LTD ORD,2010,46,25," 69,800 "," 617,054,950 ",0,0,T
ABA,ABACUS IND HLDGS LTD ORD,2010,47,25, -   ," 617,054,950 ",0,0,T
ABA,ABACUS IND HLDGS LTD ORD,2010,48,23," 35,028 "," 567,690,554 ",0,0,T
ABA,ABACUS IND HLDGS LTD ORD,2010,49,19," 17,500 "," 468,961,762 ",0,0,T
ABA,ABACUS IND HLDGS LTD ORD,2010,50,15," 98,135 "," 370,232,970 ",0,0,T
ABA,ABACUS IND HLDGS LTD ORD,2010,51,15," 5,000 "," 370,232,970 ",0,0,T
ABA,ABACUS IND HLDGS LTD ORD,2010,52,15, -   ," 370,232,970 ",0,0,T
ABA,ABACUS IND HLDGS LTD ORD,2010,53,15," 5,150 "," 370,232,970 ",0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2010,1,135,500, -   ,12.96,9.375,T
ABY,ABBEY HOLDINGS LTD ORD,2010,2,135," 27,100 ", -   ,12.96,9.375,T
ABY,ABBEY HOLDINGS LTD ORD,2010,3,135," 2,150 ", -   ,12.96,9.375,T
ABY,ABBEY HOLDINGS LTD ORD,2010,4,135," 1,800 ", -   ,12.96,9.375,T
ABY,ABBEY HOLDINGS LTD ORD,2010,5,135," 4,900 ", -   ,12.96,9.375,T
ABY,ABBEY HOLDINGS LTD ORD,2010,6,135," 2,725 ", -   ,12.96,9.375,T
ABY,ABBEY HOLDINGS LTD ORD,2010,7,130," 1,750 ", -   ,13.46,9.0277,T
ABY,ABBEY HOLDINGS LTD ORD,2010,8,135," 6,400 ", -   ,12.96,9.375,T
ABY,ABBEY HOLDINGS LTD ORD,2010,9,140," 1,598 ", -   ,12.5,9.7222,T
ABY,ABBEY HOLDINGS LTD ORD,2010,10,140," 1,031 ", -   ,12.5,9.7222,T
ABY,ABBEY HOLDINGS LTD ORD,2010,11,140," 8,748 ", -   ,12.5,9.7222,T
ABY,ABBEY HOLDINGS LTD ORD,2010,12,130,625, -   ,13.46,9.0277,T
ABY,ABBEY HOLDINGS LTD ORD,2010,13,130," 4,275 ", -   ,13.46,9.0277,T
ABY,ABBEY HOLDINGS LTD ORD,2010,14,130," 2,350 ", -   ,9.23,6.22,T
ABY,ABBEY HOLDINGS LTD ORD,2010,15,130," 3,840 ", -   ,9.23,6.22,T
ABY,ABBEY HOLDINGS LTD ORD,2010,16,130," 5,630 ", -   ,9.23,6.22,T
ABY,ABBEY HOLDINGS LTD ORD,2010,17,130," 108,110 ", -   ,9.23,6.22,T
ABY,ABBEY HOLDINGS LTD ORD,2010,18,135," 7,900 ", -   ,8.88,6.4593,T
ABY,ABBEY HOLDINGS LTD ORD,2010,19,140," 4,200 ", -   ,8.57,6.6985,T
ABY,ABBEY HOLDINGS LTD ORD,2010,20,130," 17,185 ", -   ,9.23,6.22,T
ABY,ABBEY HOLDINGS LTD ORD,2010,21,130," 10,730 ", -   ,9.23,6.22,T
ABY,ABBEY HOLDINGS LTD ORD,2010,22,125," 691,900 ", -   ,9.6,5.9808,T
ABY,ABBEY HOLDINGS LTD ORD,2010,23,125," 7,140 ", -   ,9.6,5.9808,T
ABY,ABBEY HOLDINGS LTD ORD,2010,24,125," 25,855 ", -   ,9.6,5.9808,T
ABY,ABBEY HOLDINGS LTD ORD,2010,25,120," 7,062 ", -   ,10,5.7416,T
ABY,ABBEY HOLDINGS LTD ORD,2010,26,120,825, -   ,10,5.7416,T
ABY,ABBEY HOLDINGS LTD ORD,2010,27,110," 3,345 ", -   ,10.9,5.2631,T
ABY,ABBEY HOLDINGS LTD ORD,2010,28,110,465, -   ,10.9,5.2631,T
ABY,ABBEY HOLDINGS LTD ORD,2010,29,110," 3,280 ", -   ,10.9,5.2631,T
ABY,ABBEY HOLDINGS LTD ORD,2010,30,110," 1,665 ", -   ,10.9,5.2631,T
ABY,ABBEY HOLDINGS LTD ORD,2010,31,112," 10,350 ", -   ,10.71,5.3588,T
ABY,ABBEY HOLDINGS LTD ORD,2010,32,110," 2,590 ", -   ,10.9,5.2631,T
ABY,ABBEY HOLDINGS LTD ORD,2010,33,112," 1,615 ", -   ,10.71,5.3588,T
ABY,ABBEY HOLDINGS LTD ORD,2010,34,110," 5,341 ", -   ,10.9,5.2631,T
ABY,ABBEY HOLDINGS LTD ORD,2010,35,110, -   , -   ,10.9,5.2631,T
ABY,ABBEY HOLDINGS LTD ORD,2010,36,110," 3,285 ", -   ,10.9,5.2631,T
ABY,ABBEY HOLDINGS LTD ORD,2010,37,110," 8,200 ", -   ,10.9,5.2631,T
ABY,ABBEY HOLDINGS LTD ORD,2010,38,110," 11,017 ", -   ,0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2010,39,110," 4,600 ", -   ,0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2010,40,110," 12,807 ", -   ,0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2010,41,110," 3,350 ", -   ,0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2010,42,110," 21,788 ", -   ,0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2010,43,110," 2,895 ", -   ,0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2010,44,110," 1,076 ", -   ,0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2010,45,110," 5,680 ", -   ,0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2010,46,110," 3,455 ", -   ,0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2010,47,110," 3,425 ", -   ,0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2010,48,110," 11,325 ", -   ,0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2010,49,110," 10,440 ", -   ,0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2010,50,100," 1,465 ", -   ,0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2010,51,100,300, -   ,0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2010,52,100,165, -   ,0,0,T
ABY,ABBEY HOLDINGS LTD ORD,2010,53,100, -   , -   ,0,0,T
ABC,ABERCOM GRP ORD,2010,1,35," 59,775 "," 296,100,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,2,35," 37,100 "," 296,100,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,3,40," 24,926 "," 338,400,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,4,40, -   ," 338,400,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,5,42," 16,000 "," 355,320,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,6,50," 10,729 "," 423,000,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,7,55," 8,700 "," 465,300,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,8,75," 26,800 "," 634,500,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,9,85," 4,079 "," 719,100,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,10,100," 32,763 "," 846,000,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,11,85," 11,700 "," 719,100,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,12,80," 1,000 "," 676,800,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,13,75," 6,062 "," 634,500,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,14,70," 4,010 "," 592,200,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,15,60," 17,476 "," 507,600,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,16,65," 16,439 "," 549,900,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,17,60," 11,575 "," 507,600,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,18,60," 9,400 "," 507,600,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,19,55," 7,340 "," 465,300,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,20,60," 11,497 "," 507,600,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,21,60," 3,270 "," 507,600,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,22,65," 8,230 "," 549,900,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,23,70," 6,800 "," 592,200,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,24,70," 21,715 "," 592,200,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,25,80," 60,252 "," 676,800,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,26,110," 11,700 "," 930,600,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,27,112," 69,935 "," 947,520,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,28,115," 118,700 "," 972,900,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,29,115," 5,000 "," 972,900,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,30,115," 23,000 "," 972,900,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,31,115," 4,200 "," 972,900,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,32,117," 15,367 "," 989,820,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,33,117," 16,297 "," 989,820,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,34,120," 12,800 "," 1,015,200,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,35,120," 11,032 "," 1,015,200,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,36,120," 1,500 "," 1,015,200,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,37,120," 10,010 "," 1,015,200,000 ",0,0,T
ABC,ABERCOM GRP ORD,2010,38,120, -   ," 1,015,200,000 ",0,0,T
ABR,ABERDARE CABLES AFR ORD,2010,1,1750, -   ," 2,625,000 ",8.05,6.2433,T
ABR,ABERDARE CABLES AFR ORD,2010,2,1800," 1,100 "," 2,700,000 ",7.83,6.4216,T
ABR,ABERDARE CABLES AFR ORD,2010,3,1800, -   ," 2,700,000 ",7.83,6.4216,T
ABR,ABERDARE CABLES AFR ORD,2010,4,1900,300," 2,850,000 ",7.42,6.7784,T
ABR,ABERDARE CABLES AFR ORD,2010,5,1925,720," 2,887,500 ",7.32,6.8676,T
ABR,ABERDARE CABLES AFR ORD,2010,6,1950,437," 2,925,000 ",7.23,6.9568,T
ABR,ABERDARE CABLES AFR ORD,2010,7,2000,500," 3,000,000 ",7.05,7.1352,T
ABR,ABERDARE CABLES AFR ORD,2010,8,2000," 2,700 "," 3,000,000 ",7.05,7.1352,T
ABR,ABERDARE CABLES AFR ORD,2010,9,2000,687," 3,000,000 ",7.05,7.1352,T
ABR,ABERDARE CABLES AFR ORD,2010,10,2250," 1,158 "," 3,375,000 ",6.26,8.0271,T
ABR,ABERDARE CABLES AFR ORD,2010,11,2250,983," 3,375,000 ",6.66,7.5,T
ABR,ABERDARE CABLES AFR ORD,2010,12,2250,100," 3,375,000 ",6.66,7.5,T
ABR,ABERDARE CABLES AFR ORD,2010,13,2200," 2,678 "," 3,300,000 ",6.81,7.3333,T
ABR,ABERDARE CABLES AFR ORD,2010,14,2200, -   ," 3,300,000 ",6.81,7.3333,T
ABR,ABERDARE CABLES AFR ORD,2010,15,2200, -   ," 3,300,000 ",6.81,7.3333,T
ABR,ABERDARE CABLES AFR ORD,2010,16,2200, -   ," 3,300,000 ",6.81,7.3333,T
ABR,ABERDARE CABLES AFR ORD,2010,17,2125," 1,081 "," 3,187,500 ",7.05,7.0833,T
ABR,ABERDARE CABLES AFR ORD,2010,18,2125, -   ," 3,187,500 ",7.05,7.0833,T
ABR,ABERDARE CABLES AFR ORD,2010,19,2125," 1,785 "," 3,187,500 ",7.05,7.0833,T
ABR,ABERDARE CABLES AFR ORD,2010,20,2125, -   ," 3,187,500 ",7.05,7.0833,T
ABR,ABERDARE CABLES AFR ORD,2010,21,2125, -   ," 3,187,500 ",7.05,7.0833,T
ABR,ABERDARE CABLES AFR ORD,2010,22,2150,800," 3,225,000 ",6.97,7.1666,T
ABR,ABERDARE CABLES AFR ORD,2010,23,2150,193," 3,225,000 ",6.97,7.1666,T
ABR,ABERDARE CABLES AFR ORD,2010,24,2150," 1,575 "," 3,225,000 ",6.97,7.1666,T
ABR,ABERDARE CABLES AFR ORD,2010,25,2150,3," 3,225,000 ",6.97,7.1666,T
ABR,ABERDARE CABLES AFR ORD,2010,26,2150, -   ," 3,225,000 ",6.97,7.1666,T
ABR,ABERDARE CABLES AFR ORD,2010,27,2300,241," 3,450,000 ",6.52,7.6666,T
ABR,ABERDARE CABLES AFR ORD,2010,28,2300, -   ," 3,450,000 ",6.52,7.6666,T
ABR,ABERDARE CABLES AFR ORD,2010,29,2400, -   ," 3,600,000 ",6.25,8,T
ABR,ABERDARE CABLES AFR ORD,2010,30,2500," 2,100 "," 46,000,000 ",6,8.3333,T
ABR,ABERDARE CABLES AFR ORD,2010,31,2500, -   ," 46,000,000 ",6,8.3333,T
ABR,ABERDARE CABLES AFR ORD,2010,32,2650,875," 48,760,000 ",5.66,8.8333,T
ABR,ABERDARE CABLES AFR ORD,2010,33,2700,497," 49,680,000 ",5.55,9,T
ABR,ABERDARE CABLES AFR ORD,2010,34,3000," 6,680 "," 55,200,000 ",5,10,T
ABR,ABERDARE CABLES AFR ORD,2010,35,3000,487," 55,200,000 ",5,10,T
ABR,ABERDARE CABLES AFR ORD,2010,36,3000, -   ," 55,200,000 ",5,10,T
ABR,ABERDARE CABLES AFR ORD,2010,37,3000, -   ," 55,200,000 ",5,10,T
ABR,ABERDARE CABLES AFR ORD,2010,38,3000, -   ," 55,200,000 ",5,10,T
ABR,ABERDARE CABLES AFR ORD,2010,39,3000,604," 55,200,000 ",4.9,10.2075,T
ABR,ABERDARE CABLES AFR ORD,2010,40,3000,300," 55,200,000 ",4.9,10.2075,T
ABR,ABERDARE CABLES AFR ORD,2010,41,2900," 1,216 "," 53,360,000 ",5.06,9.8673,T
ABR,ABERDARE CABLES AFR ORD,2010,42,2900, -   ," 53,360,000 ",5.06,9.8673,T
ABR,ABERDARE CABLES AFR ORD,2010,43,2900,40," 53,360,000 ",5.06,9.8673,T
ABR,ABERDARE CABLES AFR ORD,2010,44,2900,200," 53,360,000 ",5.06,9.8673,T
ABR,ABERDARE CABLES AFR ORD,2010,45,2900, -   ," 53,360,000 ",5.06,9.8673,T
ABR,ABERDARE CABLES AFR ORD,2010,46,2900,300," 53,360,000 ",5.06,9.8673,T
ABR,ABERDARE CABLES AFR ORD,2010,47,2900, -   ," 53,360,000 ",5.06,9.8673,T
ABR,ABERDARE CABLES AFR ORD,2010,48,2900, -   ," 53,360,000 ",5.06,9.8673,T
ABR,ABERDARE CABLES AFR ORD,2010,49,2900, -   ," 53,360,000 ",5.06,9.8673,T
ABR,ABERDARE CABLES AFR ORD,2010,50,2850, -   ," 52,440,000 ",5.15,9.6971,T
ABR,ABERDARE CABLES AFR ORD,2010,51,2800, -   ," 51,520,000 ",5.25,9.527,T
ABR,ABERDARE CABLES AFR ORD,2010,52,2800, -   ," 51,520,000 ",5.25,9.527,T
ABR,ABERDARE CABLES AFR ORD,2010,53,2800, -   ," 51,520,000 ",5.25,9.527,T
ABH,ABHOLD LTD,2010,1,120, -   ," 103,957,560 ",7.5,26.6666,T
ABH,ABHOLD LTD,2010,2,115," 2,000 "," 99,625,995 ",7.82,25.5555,T
ABH,ABHOLD LTD,2010,3,115, -   ," 99,625,995 ",7.82,25.5555,T
ABH,ABHOLD LTD,2010,4,100, -   ," 86,631,300 ",9,22.2222,T
ABH,ABHOLD LTD,2010,5,105,500," 90,962,865 ",8.57,23.3333,T
ABH,ABHOLD LTD,2010,7,105," 1,000 "," 90,962,865 ",8.57,23.3333,T
ABH,ABHOLD LTD,2010,8,105," 2,445 "," 90,962,865 ",8.57,23.3333,T
ABH,ABHOLD LTD,2010,9,105, -   ," 90,962,865 ",8.57,23.3333,T
ABH,ABHOLD LTD,2010,10,105, -   ," 90,962,865 ",8.57,23.3333,T
ABH,ABHOLD LTD,2010,11,105, -   ," 90,962,865 ",8.57,23.3333,T
ABH,ABHOLD LTD,2010,12,100,42," 86,631,300 ",9,22.2222,T
ABH,ABHOLD LTD,2010,13,100, -   ," 86,631,300 ",9,22.2222,T
ABH,ABHOLD LTD,2010,14,100, -   ," 86,631,300 ",9,22.2222,T
ABH,ABHOLD LTD,2010,15,95,107," 82,299,735 ",9.47,21.1111,T
ABH,ABHOLD LTD,2010,16,95, -   ," 82,299,735 ",9.47,21.1111,T
ABH,ABHOLD LTD,2010,17,95, -   ," 82,299,735 ",9.47,21.1111,T
ABH,ABHOLD LTD,2010,18,95, -   ," 82,299,735 ",9.47,21.1111,T
ABH,ABHOLD LTD,2010,19,95, -   ," 82,299,735 ",9.47,21.1111,T
ABH,ABHOLD LTD,2010,20,95," 1,176 "," 82,299,735 ",9.47,21.1111,T
ABH,ABHOLD LTD,2010,21,95,57," 82,299,735 ",9.47,21.1111,T
ABS,ABS HOLDINGS LTD,2010,1,32, -   ," 777,372,800 ",0,4.1558,T
ABS,ABS HOLDINGS LTD,2010,2,33," 7,800 "," 801,665,700 ",0,4.2857,T
ABS,ABS HOLDINGS LTD,2010,3,30," 10,000 "," 728,787,000 ",0,3.8961,T
ABS,ABS HOLDINGS LTD,2010,4,28," 7,600 "," 680,201,200 ",0,3.6363,T
ABS,ABS HOLDINGS LTD,2010,5,28," 10,600 "," 680,201,200 ",0,3.6363,T
